address,x,y
497G TAMPINES ST 45,42066.661518163,38046.0862718262
322 TAMPINES ST 33,41889.800422674,36998.8723010775
254 TAMPINES ST 21,40912.9880265072,37232.9493899383
880 TAMPINES AVE 8,38924.1329355994,37048.5089491829
411 TAMPINES ST 41,40570.1248379033,37910.4060091712
153 SIMEI ST 1,41787.5046564117,36373.7640083432
142 TAMPINES ST 12,40413.2831079168,36757.8757089935
119 SIMEI ST 1,41196.585534418,36211.7260827869
244 SIMEI ST 5,41486.5394399809,36217.6866054814
167B SIMEI LANE,42058.5216703741,36143.0050774645
167A SIMEI LANE,42031.7252730485,36190.5423382185
738 TAMPINES ST 72,39161.0143531524,37906.4378462378
892 TAMPINES AVE 8,38675.3024445064,36792.7109498456
874A TAMPINES ST 84,39009.1564888293,37243.5647350438
125 TAMPINES ST 11,40999.3054755051,36494.4117071517
336 TAMPINES ST 32,42134.3028342389,37178.9881128557
105 SIMEI ST 1,41068.0244528735,35898.4583233017
147 TAMPINES AVE 5,40115.1828469485,36817.0493447483
229 SIMEI ST 4,41664.8166836239,36145.1493825018
856D TAMPINES ST 82,39732.1526818918,37133.8187164664
52 LOR 6 TOA PAYOH,30132.6819557715,35602.3156744484
69 LOR 4 TOA PAYOH,30157.7210242292,35152.468693193
12 LOR 7 TOA PAYOH,30704.0325538805,35436.1226811614
119 LOR 1 TOA PAYOH,29265.226089769,35697.4151670467
110 LOR 1 TOA PAYOH,29454.2567913271,35967.6072271112
113 POTONG PASIR AVE 1,31369.9482936021,35359.8147938419
117 POTONG PASIR AVE 1,31305.5489812614,35354.5410819668
115 POTONG PASIR AVE 1,31281.6989300074,35494.0581747741
124 LOR 1 TOA PAYOH,29258.5400435058,35646.4986069798
96 LOR 3 TOA PAYOH,29676.1513496907,35643.7693731561
85B LOR 4 TOA PAYOH,29683.1935895868,35385.1665305719
85C LOR 4 TOA PAYOH,29575.9539416684,35385.2053946629
108 POTONG PASIR AVE 1,31851.7147100344,35212.1046118643
227 LOR 8 TOA PAYOH,30743.5320002194,35742.3090642467
15 JOO SENG RD,33220.9138011876,35298.5171023291
37 LOR 5 TOA PAYOH,30514.7891592002,35190.6452773027
153A LOR 1 TOA PAYOH,29325.965548858,35100.8186188098
79B TOA PAYOH CTRL,29632.8047215492,35203.3182096742
81B LOR 4 TOA PAYOH,29831.6313533578,35350.2713893801
146 LOR 2 TOA PAYOH,29461.5416291123,35205.8949231282
155 LOR 1 TOA PAYOH,29365.5297384141,34999.3645143714
241 KIM KEAT LINK,30499.3214022852,34746.0511532817
229 LOR 8 TOA PAYOH,30879.728604408,35654.2008099929
36 LOR 5 TOA PAYOH,30443.2900977954,35223.2957750913
35 LOR 5 TOA PAYOH,30356.2427969063,35168.7150637209
121 POTONG PASIR AVE 1,31592.2472927636,35327.1264610756
237 LOR 1 TOA PAYOH,30106.0031495634,35770.8324316517
132 POTONG PASIR AVE 1,31593.7732228953,35151.8864279892
24 MARSILING DR,21190.838687391,47019.9437141716
130 MARSILING RISE,21921.8424268868,46646.3051293716
131 MARSILING RISE,21912.1571563846,46685.3823676072
13 MARSILING LANE,21985.9117576685,46974.6929877121
129 MARSILING RISE,21922.0130172428,46611.4657418057
816 WOODLANDS ST 82,23168.8293882236,47077.5412960164
18 MARSILING LANE,21821.9789049923,47261.0048073288
159 WOODLANDS ST 13,21464.073497056,46154.5363853071
8 MARSILING DR,21752.9479857832,47002.2059795503
437 WOODLANDS ST 41,21475.8105131024,45414.0483547226
739 WOODLANDS CIRCLE,23961.1328471871,47321.022738222
771 WOODLANDS DR 60,24065.3562905276,47601.5755593833
840 WOODLANDS ST 82,23446.5245787734,47275.0446721129
601 WOODLANDS DR 42,23904.6680446342,46703.8470786605
29 MARSILING DR,21328.2679552166,47196.5136013906
575 WOODLANDS DR 16,23984.7425403818,45878.9580467362
619 WOODLANDS DR 52,24075.7462299587,46127.7024254147
348 WOODLANDS AVE 3,22275.8167501697,46072.7463607788
723 WOODLANDS AVE 6,24177.302488842,47447.4967817534
749 WOODLANDS CIRCLE,23674.0589100067,47353.2341081016
28 MARSILING DR,21366.1107137352,47162.1001448911
743 WOODLANDS CIRCLE,23881.7148034694,47265.6849035081
767 WOODLANDS CIRCLE,24024.1329311756,47536.5132873952
690F WOODLANDS DR 75,25119.3524689246,47150.4203958698
618 WOODLANDS AVE 4,23918.6948336484,46150.2751677558
786F WOODLANDS DR 60,24338.6820252156,47544.490353968
859 WOODLANDS ST 83,23620.7527834307,46840.3782348745
689D WOODLANDS DR 75,25265.0053965859,47327.2313978467
403 WOODLANDS ST 41,21205.2449763855,45826.0809688289
871 WOODLANDS ST 81,23089.5315992059,47277.7067715488
345 WOODLANDS ST 32,22117.5691631427,46019.618028339
791 WOODLANDS AVE 6,24541.266548275,47157.2969185542
553 WOODLANDS DR 44,23743.7264254484,45926.1791584007
690A WOODLANDS DR 75,25227.7670291672,47249.7364002075
689E WOODLANDS DR 75,25257.4708176674,47286.9199825767
365 WOODLANDS AVE 5,22916.0149948457,46225.2073449455
899B WOODLANDS DR 50,23765.1369074835,46425.8812015336
414 WOODLANDS ST 41,21330.5997704146,45516.2300409544
682C WOODLANDS DR 73,24766.6866305778,46936.9604651891
688A WOODLANDS DR 75,25093.1570121488,47165.8141475655
552 WOODLANDS DR 44,23769.7579508256,45953.0082148798
614 WOODLANDS AVE 4,23892.9007606041,46240.3368571438
543 WOODLANDS DR 16,23594.8808005964,45561.3622379918
580 WOODLANDS DR 16,23877.7259977711,45812.3041025568
686A WOODLANDS DR 73,24917.5698960936,47089.6039350312
632 WOODLANDS RING RD,24497.1009895662,46389.4794411846
753 WOODLANDS CIRCLE,23695.7149561923,47495.3321821485
681D WOODLANDS DR 62,24691.9298563534,46853.3852047138
350 WOODLANDS AVE 3,22321.8477852512,46172.5755587798
685B WOODLANDS DR 73,24975.0184383849,47000.8629588448
514 WOODLANDS DR 14,23142.8594884621,46256.1007862799
893C WOODLANDS DR 50,23230.5074877562,46446.3560093865
536 WOODLANDS DR 14,23390.6387724811,45907.9172125682
531 WOODLANDS DR 14,23485.7731337957,45849.7991122101
681A WOODLANDS DR 62,24714.7337855538,46801.843701588
520 WOODLANDS DR 14,23446.0817581713,46209.2434049733
652 WOODLANDS RING RD,24267.5124913491,46621.0892958883
647 WOODLANDS RING RD,24404.006932498,46625.9277238902
118 MARSILING RISE,22108.9081612099,46685.8702572361
307 WOODLANDS AVE 1,21669.9377377592,45682.4107454401
172 YISHUN AVE 7,27752.0991946859,46477.5690200925
266 YISHUN ST 22,28612.7500612494,46522.0628048163
393 YISHUN AVE 6,29689.8805136215,45583.491826782
362 YISHUN RING RD,29288.1893799035,45582.7363379095
241 YISHUN RING RD,28645.9581861012,45982.0883315764
702 YISHUN AVE 5,27571.4008755609,45727.2401113007
703 YISHUN AVE 5,27502.8377480404,45701.7519265004
133 YISHUN ST 11,27717.9519148357,46030.4328394569
110 YISHUN RING RD,27520.0897117918,46163.5909921005
134 YISHUN ST 11,27787.7016078532,46010.4334508237
736 YISHUN ST 72,27822.9484630162,45599.3025199529
720 YISHUN ST 71,27514.7290702676,45351.8506749813
634 YISHUN ST 61,28643.4011165686,44523.6164254956
642 YISHUN ST 61,28459.4112752862,44749.1658731606
174 YISHUN AVE 7,27846.489296549,46565.403439898
272 YISHUN ST 22,28703.7143419106,46643.0484456643
766 YISHUN AVE 3,28070.2442159951,45161.8693771269
255 YISHUN RING RD,28820.2666311832,46224.9291216396
261 YISHUN ST 22,28588.4418435264,46334.7759326044
765 YISHUN ST 72,28072.8825550638,45197.379170265
279 YISHUN ST 22,28452.4522118103,46673.4505165499
637 YISHUN ST 61,28647.0890585091,44649.537866449
433 YISHUN AVE 6,29555.1824167706,44742.7293864246
171 YISHUN AVE 7,27867.953655594,46512.4111317769
365 YISHUN RING RD,29321.3615161227,45664.479537867
314 YISHUN RING RD,28938.5969526237,45939.1044652201
293 YISHUN ST 22,28477.0396516826,46423.7352620233
452 YISHUN RING RD,29346.2354121935,44872.1933921911
875 YISHUN ST 81,28330.3465950284,44062.8434890863
795A YISHUN RING RD,27946.8907410493,44576.8669800535
234 YISHUN ST 21,28512.0170915229,46229.0416628551
349 YISHUN AVE 11,29120.9697571434,45320.1434183717
229 YISHUN ST 21,28431.9828521935,46290.7967036031
808 YISHUN RING RD,27736.6087367833,44300.7259899322
833 YISHUN ST 81,28087.4509291109,44039.0872383136
455 YISHUN ST 41,29231.4192339312,44639.7431166489
456 YISHUN ST 41,29233.6098792525,44682.7280121185
750 YISHUN ST 72,28107.3034877554,45524.0982033219
830 YISHUN ST 81,28070.6907292912,44004.8102298845
852 YISHUN ST 81,28386.96588537,44206.1926297024
628 YISHUN ST 61,28404.9332329165,44429.3800244555
737 YISHUN ST 72,27902.7345956834,45634.3224863093
445 YISHUN AVE 11,29258.5426465524,44994.836507827
115A YISHUN RING RD,27354.198792981,46114.5056450497
607 YISHUN ST 61,28254.359154854,44795.1636437289
775 YISHUN RING RD,27873.9085181747,44921.8457493801
240 YISHUN RING RD,28673.3353352295,46046.0629841052
161 YISHUN ST 11,27979.3368996792,46055.743653873
838 YISHUN ST 81,28026.8408051161,44246.2409859262
841 YISHUN ST 81,28116.8574860115,44201.0644160248
391 YISHUN AVE 6,29764.1861738162,45688.7975321487
351 YISHUN AVE 11,29196.7112699505,45352.8258791491
326 YISHUN RING RD,29015.0474021444,45698.0104404967
352 YISHUN RING RD,29289.8349593747,45356.500261033
614 YISHUN ST 61,28302.0199997872,44623.0010170843
791 YISHUN AVE 2,28027.3583573699,44699.3764322735
508 ANG MO KIO AVE 8,29748.3766913647,39532.2487520073
213 ANG MO KIO AVE 3,28883.2764614634,38866.51607305
558 ANG MO KIO AVE 10,30879.3986833859,39249.8558493126
565 ANG MO KIO AVE 3,30789.6558974748,39062.2326089963
434 ANG MO KIO AVE 10,30240.9446312711,38880.0179849602
154 ANG MO KIO AVE 5,28880.5495885424,39805.4299570732
466 ANG MO KIO AVE 10,30642.3158929367,38650.9213112108
452 ANG MO KIO AVE 10,30546.5190865314,38991.2595748808
442 ANG MO KIO AVE 10,30423.7756022615,38636.8552040849
540 ANG MO KIO AVE 10,30463.2235930283,39698.5243466217
440 ANG MO KIO AVE 10,30336.2602675399,38718.1804031879
533 ANG MO KIO AVE 5,30190.5141144888,39574.1766894832
445 ANG MO KIO AVE 10,30492.7973200027,38779.2354060076
607 ANG MO KIO AVE 4,28611.8740149969,40270.6082471721
476 ANG MO KIO AVE 10,30733.4600864938,38271.5050223377
215 ANG MO KIO AVE 1,28945.1255145678,38726.7811112981
216 ANG MO KIO AVE 1,28911.0522399368,38692.6167905722
524 ANG MO KIO AVE 5,30194.7687033517,39486.2962926105
128 ANG MO KIO AVE 3,29138.2979054097,39205.1588756125
178 ANG MO KIO AVE 4,28413.9467055202,39797.9678397067
507 ANG MO KIO AVE 8,29873.962763058,39603.1632175744
586 ANG MO KIO AVE 3,30241.039400328,39146.7271989435
639 ANG MO KIO AVE 6,29017.6559877852,40211.6160377115
435 ANG MO KIO AVE 10,30325.4442759706,38859.2495776638
157 ANG MO KIO AVE 4,28676.2385494234,39699.8244775943
117 ANG MO KIO AVE 4,28255.0592533173,39524.1712259967
542 ANG MO KIO AVE 10,30510.4482763158,39637.1165099163
649 ANG MO KIO AVE 5,29164.4697531592,39971.5106561407
417 ANG MO KIO AVE 10,30434.8191788001,38555.8168849312
422 ANG MO KIO AVE 3,30064.9888511747,38892.0008073021
122 ANG MO KIO AVE 3,29123.4124439657,39134.0125572905
155 ANG MO KIO AVE 4,28751.0694196727,39763.0312011093
471 ANG MO KIO AVE 10,30602.400746109,38390.6719205808
320 ANG MO KIO AVE 1,29676.907292584,38625.7954039071
419 ANG MO KIO AVE 10,30318.4924768107,38598.6265287735
513 ANG MO KIO AVE 8,29877.7376043797,39417.1185131446
209 ANG MO KIO AVE 3,29109.0895129992,38999.3532337267
153 ANG MO KIO AVE 5,28972.419578081,39816.1320199519
562 ANG MO KIO AVE 3,30860.127058153,39133.2333080489
537 ANG MO KIO AVE 5,30196.9535977561,39688.1642816924
438 ANG MO KIO AVE 10,30291.1992910691,38778.2131956611
544 ANG MO KIO AVE 10,30576.620777946,39551.0020682868
173 ANG MO KIO AVE 4,28325.7493423224,39700.6991315205
428 ANG MO KIO AVE 3,30347.4753727429,38995.8524992652
412 ANG MO KIO AVE 10,30444.9365247693,38433.696830323
127 ANG MO KIO AVE 3,29143.4537537564,39248.4150327519
134 ANG MO KIO AVE 3,28960.3194975695,39342.782675771
344 ANG MO KIO AVE 3,29774.6270845318,38889.4735214654
309A ANG MO KIO ST 31,29333.4619901171,38563.5272602998
354 ANG MO KIO ST 32,30082.2054921892,38436.1709655803
307C ANG MO KIO AVE 1,29318.8660419369,38622.3167348057
539 ANG MO KIO AVE 10,30330.3824067097,39707.4270081371
104B ANG MO KIO ST 11,28572.0425894121,39280.2911847122
553 ANG MO KIO AVE 10,30661.5095478436,39400.8376371153
431 ANG MO KIO AVE 10,30187.9562882567,38916.3639008794
305 ANG MO KIO AVE 1,29412.837204637,38680.2127589695
588B ANG MO KIO ST 52,30207.0947040934,39331.6284092143
700B ANG MO KIO AVE 6,29417.9463494848,39047.9746633898
596B ANG MO KIO ST 52,29917.1846568389,39339.9768034108
616 ANG MO KIO AVE 4,28607.4163279627,39938.8705705404
620 BEDOK RESERVOIR RD,37392.169002994,35169.5872054044
539 BEDOK NTH ST 3,38237.4502111776,34835.326389648
144 BEDOK RESERVOIR RD,36815.0475413771,35228.7753092553
703 BEDOK RESERVOIR RD,37634.8234330816,35482.6063739378
504 BEDOK NTH ST 3,39025.5546835633,34898.2619422954
530 BEDOK NTH ST 3,38428.0248825857,35100.9576699268
628 BEDOK RESERVOIR RD,37091.0374034559,35231.821630476
74 BEDOK NTH RD,40119.6688042786,34415.2905271631
29 NEW UPP CHANGI RD,39465.396340658,34022.3188428544
107 BEDOK RESERVOIR RD,36447.092557488,34675.9463865459
30 NEW UPP CHANGI RD,39474.5968996687,33974.623008132
32 CHAI CHEE AVE,38203.3496953622,33995.6380994953
424 BEDOK NTH AVE 1,38479.5057892073,34515.6516849771
110 BEDOK NTH RD,39300.5620166231,34963.740247719
521 BEDOK NTH AVE 1,38432.2741745515,34718.3406628482
125 BEDOK NTH RD,39775.031064325,34562.5000766907
27 NEW UPP CHANGI RD,39307.3408039883,34040.6894204803
419 BEDOK NTH ST 1,38551.6357867327,34356.3793148268
204 BEDOK NTH ST 1,38775.1818873603,34254.6510127243
104 BEDOK NTH AVE 4,39494.3134642616,35055.1339099985
59 CHAI CHEE RD,37674.2314095739,34125.1988114696
418 BEDOK NTH AVE 2,38763.7225800641,34531.6078158095
202 BEDOK NTH ST 1,38536.085912778,34210.0548616778
416 BEDOK NTH AVE 2,38835.6095862165,34513.4357961584
221B BEDOK CTRL,39260.2348922687,34137.5627077278
5 BEDOK STH AVE 2,39249.2803944061,33826.9731199779
52 NEW UPP CHANGI RD,40152.0698333448,34016.3482409231
512 BEDOK NTH AVE 2,38668.1207902776,35062.6897067744
707 BEDOK NTH RD,37567.5357378591,35294.7839400228
120 BEDOK RESERVOIR RD,36525.0452373084,34788.9766629655
169 BEDOK STH AVE 3,40439.4984507579,33627.6867477633
64 NEW UPP CHANGI RD,39856.4826927967,34051.8363924511
507 BEDOK NTH AVE 3,39048.8843373731,35019.9743476994
718 BEDOK RESERVOIR RD,38286.0769982748,35423.8660849053
428 BEDOK NTH RD,38498.1317378115,34639.4889028389
666 JLN DAMAI,36322.6729836194,35084.5333236549
651 JLN TENAGA,36240.4353258796,34932.7109939437
771 BEDOK RESERVOIR VIEW,39746.3486992028,35346.569705775
770 BEDOK RESERVOIR VIEW,39701.2398387818,35345.570408294
183 BEDOK NTH RD,40078.5570429834,34296.4303646684
221A BEDOK CTRL,39290.7728058649,34160.0420128033
182 BEDOK NTH RD,40076.5374117699,34344.3181589432
114 LENGKONG TIGA,36761.5459441626,33931.1864538118
221C BEDOK CTRL,39230.9177469919,34137.42141678
604 BEDOK RESERVOIR RD,36888.1310409261,34777.9178616311
140 BEDOK RESERVOIR RD,36910.6854711371,35231.005968852
146 BEDOK RESERVOIR RD,36757.6149503132,35198.9096475784
711 BEDOK RESERVOIR RD,38057.4213290485,35350.8539572638
139 BEDOK NTH AVE 3,39360.3157080179,34625.1561347768
99 BEDOK NTH AVE 4,39813.5822450025,35125.2140688617
552 BEDOK NTH AVE 1,38508.5493724477,34900.5689074788
645 JLN TENAGA,36148.5545004029,34875.0706737079
656 JLN TENAGA,36260.1773761148,35100.2999466415
33 CHAI CHEE AVE,38297.6159709031,34027.910398826
407 BEDOK NTH AVE 3,39169.5216845321,34520.4546389021
72 BEDOK STH AVE 3,40280.7988113947,33625.2189082466
61 NEW UPP CHANGI RD,39958.9921510229,33889.2698970959
636 BEDOK RESERVOIR RD,35909.1839346727,34806.6610048655
661 JLN DAMAI,36298.4486082112,35185.2975904755
29A CHAI CHEE AVE,38075.4595036767,34104.4196893089
23 SIN MING RD,28278.7938322136,37382.9575172421
24 SIN MING RD,28336.0262005655,37475.2058565766
406 SIN MING AVE,28086.2396044023,38332.9997281563
146 BISHAN ST 11,30318.0389110744,36247.7323616613
272 BISHAN ST 24,29074.1225156132,37582.8456472401
443 SIN MING AVE,27930.0292948242,37868.5346122887
107 BISHAN ST 12,29625.0556636974,36505.5399432424
113 BISHAN ST 12,29723.9110801267,36595.5746941231
153 BISHAN ST 13,30421.6644103965,36469.2831968013
123 BISHAN ST 12,29907.7708296152,36513.2369098924
445 SIN MING AVE,27822.1118559465,37864.9219770916
114 BISHAN ST 12,29731.8710150206,36630.6893084664
191 BISHAN ST 13,30009.0386346132,36961.5531484094
256 BISHAN ST 22,29042.2344683353,38153.19537393
189 BISHAN ST 13,30060.5080091339,36926.2728168555
195 BISHAN ST 13,29956.2885914342,36720.5974181034
503 BISHAN ST 11,29639.1662344914,36794.6669577584
135 BISHAN ST 12,29999.7550202562,36300.3767090421
157 BISHAN ST 13,30599.8682844481,36465.7338519599
444 SIN MING AVE,27887.6766369995,37845.9034830071
228 BISHAN ST 23,29476.3038090589,37798.4971918166
290 BISHAN ST 24,29288.6182166971,37580.345027497
179 BISHAN ST 13,30061.5990488743,36747.7790965922
238 BISHAN ST 22,29260.2361402409,37980.9597106408
245 BISHAN ST 22,29184.6498113871,38044.7026012186
186 BISHAN ST 13,30143.9303860245,36829.7289966121
420 BT BATOK WEST AVE 2,18256.9587276205,38289.5966199581
267 BT BATOK EAST AVE 4,19828.5062212925,36770.1481656712
523 BT BATOK ST 52,18984.2756450912,37642.6531551108
283 BT BATOK EAST AVE 3,19566.6110998513,36563.833416298
271 BT BATOK EAST AVE 4,19717.2677187053,36699.723315008
272 BT BATOK EAST AVE 4,19612.5278127585,36770.804496631
316 BT BATOK ST 32,18375.2735215854,38071.3365805428
160 BT BATOK ST 11,17841.2396849738,36778.545987485
229 BT BATOK EAST AVE 3,19248.4945909828,36711.2340173405
417 BT BATOK WEST AVE 4,18336.2688962435,38328.5717945509
175 BT BATOK WEST AVE 8,17792.5741245896,36409.6778185274
180 BT BATOK WEST AVE 8,17930.9229942961,36410.7799968868
321 BT BATOK ST 33,18476.2386770146,38153.2013972588
409 BT BATOK WEST AVE 4,18262.0424776301,38503.953390995
161 BT BATOK ST 11,17842.9086313276,36732.5747619402
225 BT BATOK CTRL,19016.6840898134,36734.4126944467
363 BT BATOK ST 31,18666.1075293105,38119.7403834034
233 BT BATOK EAST AVE 5,19298.2084224466,36771.9005911238
164 BT BATOK ST 11,17929.8115842026,36649.3988269735
231 BT BATOK EAST AVE 5,19230.3928838559,36800.3521023355
238 BT BATOK EAST AVE 5,19254.8752332898,36883.2510852516
258 BT BATOK EAST AVE 4,19714.8724012775,37042.6696194969
207 BT BATOK ST 21,18658.8022606364,36487.0140000563
311 BT BATOK ST 32,18543.0556445541,38016.6965741925
510 BT BATOK ST 52,19264.395634084,37206.0557113141
333 BT BATOK ST 32,18482.4898934243,38470.0055468902
146 BT BATOK WEST AVE 6,18069.1297860881,36865.2288315818
148 BT BATOK WEST AVE 6,18043.9818134243,36822.2185110077
105 BT BATOK CTRL,18411.0857826844,36743.9981411397
302 BT BATOK ST 31,18552.1158206565,37688.8124961741
337 BT BATOK ST 34,18660.11168388,38392.6971816383
313 BT BATOK ST 32,18480.8846309073,38035.2484873086
288D BT BATOK ST 25,19758.0990471318,36437.7046699263
266 BT BATOK EAST AVE 4,19842.6240866696,36831.0456841718
392 BT BATOK WEST AVE 5,19097.4745141799,38656.1958100535
291A BT BATOK ST 24,19401.0373895094,36201.5955097098
367 BT BATOK ST 31,18693.2807630328,38044.3601492513
108 BT BATOK WEST AVE 6,18338.2809907291,36619.1833884753
290E BT BATOK ST 24,19583.2715969328,36226.2906128
383 BT BATOK WEST AVE 5,18974.3623356,38264.4402327947
201 BT BATOK ST 21,18494.4904830726,36444.3241871614
290F BT BATOK ST 24,19584.0848371191,36184.8684835993
291E BT BATOK ST 24,19260.4314967934,36177.9092990514
419 BT BATOK WEST AVE 2,18304.3187087951,38222.9128315467
191 BT BATOK WEST AVE 6,18209.8864738997,36406.1444551796
189 BT BATOK WEST AVE 6,18320.2544087386,36436.9431577232
390 BT BATOK WEST AVE 5,18998.4178761961,38599.5784568619
